"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Gray, Sonny","543243","510","9.6",32.7,"113.7","89.1","92.5","87.2","447","150","408","200",39.2,"35",6.9,4.6
"Burnes, Corbin","669203","510","10.5",30.8,"111.8","86.4","90.7","82.8","427","155","401","165",32.4,"27",5.3,3.4
"López, Pablo","641154","509","12.6",32.2,"112.8","87.1","90.7","85.5","417","158","391","177",34.8,"32",6.3,4
"Giolito, Lucas","608337","507","18.5",33.3,"115.1","89.2","93","86.9","442","182","403","211",41.6,"56",11,7.1
"Sears, JP","676664","505","22.6",32.7,"112.1","88.6","92.9","85.4","445","196","398","194",38.4,"56",11.1,7.6
"Steele, Justin","657006","497","9.3",33.4,"111.1","87.8","91.6","86.1","453","141","403","182",36.6,"27",5.4,3.8
"Eflin, Zach","621107","490","9.1",29,"115.5","87.5","94.5","83","438","149","396","172",35.1,"44",9,6.3
"Williams, Trevor","592866","490","15.9",36.9,"114.3","88.3","93.4","84.3","447","176","399","189",38.6,"50",10.2,7.6
"Schmidt, Clarke","657376","488","13.8",31.1,"116.7","89.2","92.4","88.1","452","159","383","200",41,"37",7.6,5.3
"Bello, Brayan","678394","485","4.9",28,"116.7","89.5","93.6","87.5","470","135","389","215",44.3,"34",7,5.1
"Cease, Dylan","656302","481","15.4",36.8,"113","90","92.9","87.7","455","179","394","200",41.6,"30",6.2,3.8
"Verlander, Justin","434378","475","18.9",30.5,"118.3","90","94.1","87.2","433","175","390","196",41.3,"39",8.2,5.8
"Nelson, Ryne","669194","475","16.2",37.1,"113.2","90.8","95.1","87.4","451","184","408","203",42.7,"55",11.6,8.9
"Luzardo, Jesús","666200","472","14.5",34.5,"115.3","89.5","93.8","86.2","464","175","407","189",40,"45",9.5,6.1
"Cobb, Alex","502171","472","1.3",33.1,"113.9","89.8","95.2","86.4","440","136","397","205",43.4,"33",7,5.1
"Gomber, Austin","596295","470","12.8",31.3,"113.7","90.5","94.5","87.9","463","169","414","208",44.3,"42",8.9,7
"Taillon, Jameson","592791","469","16.7",36.2,"111.3","88.3","93","84.6","452","177","409","180",38.4,"50",10.7,7.6
"Greinke, Zack","425844","469","11.9",32.6,"117.1","89.6","92.7","87.3","440","169","404","182",38.8,"36",7.7,6.1
"Kikuchi, Yusei","579328","467","13.3",37.5,"114.1","90.5","94","88.5","455","172","394","198",42.4,"42",9,6
"Gausman, Kevin","592332","466","12.3",36.9,"117.9","89.4","93.8","86","436","170","399","202",43.3,"46",9.9,6
"Gray, Josiah","680686","466","16.8",35,"111.6","87.6","92.8","83.3","455","175","400","171",36.7,"44",9.4,6.3
"Hill, Rich","448179","464","14.3",37.3,"113.4","89.4","94","85.5","435","173","400","185",39.9,"47",10.1,7.1
"Lorenzen, Michael","547179","463","13.8",33.9,"114.5","90","93.1","87.7","461","173","401","186",40.2,"37",8,5.9
"Garrett, Braxton","666129","463","7.4",32.2,"116.7","90.2","93.9","87.6","461","150","409","209",45.1,"36",7.8,5.5
"Pérez, Martín","527048","462","10.9",33.1,"114.4","89","92.3","87.4","433","160","400","172",37.2,"35",7.6,5.8
"Kelly, Merrill","518876","462","11.8",35.1,"113.2","89.6","93.2","86.7","441","158","396","193",41.8,"36",7.8,5
"Javier, Cristian","664299","459","23.8",37.9,"114.1","89.1","92.6","86","443","211","399","176",38.3,"43",9.4,6.3
"Hendricks, Kyle","543294","454","11.2",33.5,"115.4","85.2","90.5","81.9","437","150","397","143",31.5,"28",6.2,4.8
"Gray, Jon","592351","451","13.4",35.5,"114.6","89.4","91.8","88.2","443","167","400","178",39.5,"29",6.4,4.4
"Bradish, Kyle","680694","450","6.6",33.3,"113.7","90","93.6","87.2","439","151","401","189",42,"31",6.9,4.6
"Ashcraft, Graham","668933","450","8.1",34,"112.3","88.4","91.8","86.6","434","152","394","175",38.9,"31",6.9,5
"Sandoval, Patrick","663776","445","9.4",38,"114.4","87.6","91.6","84.8","445","151","407","156",35.1,"31",7,4.8
"Anderson, Tyler","542881","439","19.1",37.6,"115.7","87","91","82","432","190","403","142",32.3,"36",8.2,5.7
"Morton, Charlie","450203","437","9.9",36.8,"113.3","88.9","92.8","85.6","441","162","407","171",39.1,"34",7.8,4.7
"Ryan, Joe","657746","435","20.4",33.8,"116","90","93.6","86.9","454","196","407","181",41.6,"38",8.7,5.7
"France, J.P.","641585","431","13.1",33.9,"118.3","89.6","94","85.4","453","167","403","167",38.7,"35",8.1,6
"Rodriguez, Eduardo","593958","427","13.8",31.1,"114","88.6","93.3","84.6","419","163","382","158",38.5,"32",7.5,5.2
"Waldichuk, Ken","686610","426","14.5",34.5,"112.5","88.3","92.8","84.6","447","172","402","164",38.5,"33",7.7,5.2
"Lugo, Seth","607625","425","9.9",34.6,"113.9","90.7","94.6","87.2","427","162","393","188",44.2,"41",9.6,6.8
"Brown, Hunter","686613","423","6.9",30,"113.6","90.8","94.4","89.4","461","145","391","188",44.4,"46",10.9,6.9
"Smyly, Drew","592767","423","19.2",35.9,"118.1","87.6","92.2","83.9","451","177","403","142",33.6,"31",7.3,5
"Flaherty, Jack","656427","423","11.7",38.5,"113","87.9","91.3","85.2","427","165","390","162",38.3,"31",7.3,4.8
"Heaney, Andrew","571760","420","14.8",31.4,"115.8","90.1","93.5","87.7","443","173","399","162",38.6,"43",10.2,6.7
"Strider, Spencer","675911","415","17",40.2,"111.8","88.5","91.9","84.9","436","190","390","150",36.1,"34",8.2,4.5
"Weaver, Luke","596133","410","15.4",40.2,"115.1","89.3","94.1","84.6","446","186","390","172",42,"40",9.8,7.1
"Senga, Kodai","673540","409","12.8",31.5,"115.4","89","92.1","88","439","158","397","166",40.6,"28",6.8,4
"Peralta, Freddy","642547","409","14.6",32.3,"114.7","87.6","93","83.7","453","164","394","154",37.7,"35",8.6,5.1
"Snell, Blake","605483","405","10.6",37,"112.2","87.2","92.1","82.5","442","166","408","137",33.8,"30",7.4,4
"Detmers, Reid","672282","403","15.8",37.2,"112.4","89.8","93.3","86.4","426","179","398","167",41.4,"25",6.2,3.9
"Stroman, Marcus","573186","401","3",30.7,"117.5","90.3","93.8","88.2","420","130","393","166",41.4,"20",5,3.5
"Scherzer, Max","453286","398","20.2",32.2,"111.7","88.5","92.9","84.4","449","185","402","147",36.9,"34",8.5,5.5
"Megill, Tylor","656731","397","11.7",37,"114.6","89.8","93.7","86.5","453","170","412","169",42.6,"36",9.1,6.3
"Ober, Bailey","641927","395","20",33.4,"112.1","88.2","92.1","84.2","458","188","404","141",35.7,"38",9.6,6.6
"Bibee, Tanner","676440","394","16.6",37.8,"115.3","88.9","92.7","85.4","423","175","380","150",38.1,"24",6.1,4.1
"Eovaldi, Nathan","543135","392","6.4",30.1,"113.3","88.9","94.7","84.7","429","148","403","169",43.1,"31",7.9,5.4
"Clevinger, Mike","605182","390","21.4",34.9,"113.3","88.1","92.3","84","431","187","390","140",35.9,"28",7.2,5.1
"Wainwright, Adam","425794","387","12.9",40.6,"115.3","89","92.4","85.5","442","175","410","150",38.8,"43",11.1,8.9
"Bieber, Shane","669456","387","9.5",34.4,"116.3","91.6","94.4","89.6","426","155","392","185",47.8,"30",7.8,5.6
"Miller, Bryce","682243","385","17.8",38.4,"116.9","90.7","94","88","442","188","401","162",42.1,"42",10.9,7.8
"Wacha, Michael","608379","383","18.5",38.6,"114.6","88.1","92.2","84.1","465","183","398","136",35.5,"28",7.3,5.1
"Darvish, Yu","506433","382","13.7",33,"112.3","88.4","93","85.2","460","160","386","146",38.2,"26",6.8,4.5
"Gore, MacKenzie","669022","373","14.5",35.1,"114.5","89.9","93.1","87.5","453","179","405","163",43.7,"45",12.1,7.7
"Suárez, Ranger","624133","371","8.1",35.3,"114.5","87.8","91.6","85.2","422","155","394","134",36.1,"28",7.5,5.2
"Irvin, Jake","663623","369","14.7",33.1,"111.7","90.4","94.1","88.1","456","170","400","146",39.6,"38",10.3,7.2
"Allen, Logan","671106","368","12.6",34.2,"114.8","88.9","92.7","87.4","429","164","398","144",39.1,"28",7.6,5.2
"Miley, Wade","489119","367","10.8",29.7,"111.4","87.3","92.9","83.9","443","153","398","115",31.3,"28",7.6,5.7
"Rea, Colin","607067","365","13",34.5,"114.3","90.4","94.7","87.3","463","164","402","158",43.3,"28",7.7,5.4
"Canning, Griffin","656288","356","12.8",31.5,"112.4","91","95","88","436","166","403","151",44.2,"35",9.8,6.5
"Kopech, Michael","656629","354","17.8",31.6,"115.8","90.3","94.3","87.2","433","189","397","150",42.4,"45",12.7,7.6
"Williamson, Brandon","682227","352","17.2",35.8,"111.7","90.1","93.1","89","442","178","402","145",41.2,"29",8.2,5.9
"Crawford, Kutter","676710","351","20.4",30.5,"111.9","87.8","93","84.2","419","178","393","124",35.3,"27",7.7,5.1
"Flexen, Chris","623167","350","15.1",38.6,"113.5","89.4","93.8","85.3","462","174","407","145",41.4,"33",9.4,7.1
"Houser, Adrian","605288","350","11.2",30.9,"111","90.5","93.9","88.3","436","159","392","162",46.3,"25",7.1,5.2
"Civale, Aaron","650644","349","16",33.5,"113.6","89","92.9","86","415","170","381","127",36.4,"23",6.6,4.6
"Miller, Bobby","676272","348","10.3",33,"114.3","88.3","92.7","84.9","422","153","384","131",37.6,"21",6,4.2
"Wentz, Joey","666214","347","17.4",36.6,"115.2","89.9","93.6","87.2","441","183","398","144",41.5,"40",11.5,8.1
"Pivetta, Nick","601713","347","13.4",40.1,"111.4","90.5","95.3","84.5","450","187","392","152",43.8,"41",11.8,7
"Quantrill, Cal","615698","344","13.4",37.2,"111","87.9","92.2","83.9","425","168","390","135",39.2,"29",8.4,6.5
"Kershaw, Clayton","477132","343","11.8",34.7,"114.1","89","93.8","85.5","446","155","396","134",39.1,"31",9,5.9
"Rodriguez, Grayson","680570","341","10.4",33.4,"114.6","89.8","93.2","87.8","456","163","399","149",43.7,"25",7.3,4.9
"Urías, Julio","628711","333","17.8",31.2,"112.6","87.2","91.6","84.2","434","177","400","115",34.5,"29",8.7,6
"Medina, Luis","665622","324","11.5",36.4,"111.4","89.3","92.9","86.7","438","166","403","133",41,"20",6.2,4
"Manaea, Sean","640455","321","13",35.8,"113.2","89.4","93.1","87.2","442","166","398","117",36.4,"28",8.7,5.6
"Houck, Tanner","656557","317","6.5",31.2,"110.6","90.2","95.4","87","438","142","396","139",43.8,"21",6.6,4.5
"Matz, Steven","571927","316","11.8",31.3,"111.4","89.1","92.1","87.2","441","158","404","120",38,"15",4.7,3.3
"DeSclafani, Anthony","543101","315","11.4",34.6,"112.9","90.1","94.6","85.8","433","166","394","142",45.1,"26",8.3,6.2
"Wells, Tyler","669330","315","20.7",32.1,"116.2","89","94.6","82.4","442","191","402","122",38.7,"37",11.7,7.9
"Blackburn, Paul","621112","313","12.2",38,"117.7","87.2","91.7","83.4","463","168","404","104",33.2,"18",5.8,3.9
"Martinez, Nick","607259","311","6.4",30.2,"111.2","84.7","89.5","82.1","441","136","399","93",29.9,"22",7.1,4.8
"Assad, Javier","665871","311","11.4",31.2,"112.4","87.6","93.2","84.7","420","152","399","128",41.2,"28",9,6.2
"Peterson, David","656849","308","5.3",34.4,"112.9","90","95.4","87.4","439","138","406","137",44.5,"25",8.1,5.1
"Carrasco, Carlos","471911","307","8.7",37.5,"116.7","91.5","96","87.7","425","161","403","148",48.2,"33",10.7,7.9
"McClanahan, Shane","663556","307","11.2",35.8,"113.7","89.7","94.4","87.3","434","164","385","130",42.3,"30",9.8,6.4
"Syndergaard, Noah","592789","306","14.8",38.6,"114.8","88.7","93.8","83.2","458","185","395","129",42.2,"34",11.1,8.7
"Gonsolin, Tony","664062","306","16.2",35.9,"115.9","90.2","94.3","86.2","456","187","407","128",41.8,"35",11.4,8
"Seabold, Connor","657756","306","16.5",38.6,"112.5","89.2","93.2","85","439","194","400","124",40.5,"31",10.1,7.6
"Curry, Xzavion","675540","305","19.6",38.4,"119.2","91.7","94.3","90.3","467","195","399","138",45.2,"23",7.5,5.7
"Wood, Alex","622072","305","11.7",32.8,"116.5","89.2","92.5","87","443","158","407","114",37.4,"17",5.6,4
"Severino, Luis","622663","298","13.6",37.2,"111.7","90.2","93.8","87.5","442","172","401","134",45,"31",10.4,7.4
"Pfaadt, Brandon","694297","298","18.2",37.2,"113.4","90.1","94.9","84.2","468","194","402","131",44,"35",11.7,8.3
"Ohtani, Shohei","660271","297","11.5",34,"110.7","86.4","93.5","81.5","439","160","406","104",35,"30",10.1,5.6
"Abbott, Andrew","671096","294","21.6",36.4,"115.7","91.2","93.5","89.5","442","201","389","125",42.5,"27",9.2,5.9
"Stripling, Ross","548389","293","10.8",39.6,"117.8","89.5","93.7","85.4","485","164","406","121",41.3,"30",10.2,7.9
"Bradley, Taj","671737","291","17.1",37.5,"113.4","91.2","95.2","89.9","446","177","413","135",46.4,"31",10.7,6.7
"Ortiz, Luis L.","682847","291","6.7",31.6,"113.9","92.4","96.8","88.3","444","162","399","143",49.1,"29",10,7.2
"Germán, Domingo","593334","290","16.3",33.8,"112","88.3","93.1","84.6","437","172","400","120",41.4,"28",9.7,6.3
"Greene, Hunter","668881","290","17.4",33.8,"112.5","90.1","93.9","85.6","454","190","387","128",44.1,"26",9,5.2
"Littell, Zack","641793","289","12.8",33.9,"110.3","89.6","93.5","85.9","446","169","401","121",41.9,"24",8.3,6.3
"Yarbrough, Ryan","642232","288","16.7",32.6,"113.7","85.4","90.4","82.6","458","164","417","84",29.2,"19",6.6,5.1
"Scholtens, Jesse","669947","287","14.1",35.5,"111.6","89.3","91.6","87.6","425","170","395","108",37.6,"23",8,6.1
"Olson, Reese","681857","285","12.8",36.1,"113.8","90.8","95.8","87.4","463","173","419","122",42.8,"31",10.9,7.3
"Glasnow, Tyler","607192","285","5.8",33.3,"112.9","90.4","94.7","87.3","428","152","404","127",44.6,"33",11.6,6.8
"Chirinos, Yonny","630023","281","9.9",34.9,"114","91.3","94.5","90.2","465","159","407","128",45.6,"26",9.3,7.1
"Sánchez, Cristopher","650911","281","3.9",31,"112.9","88.8","94.7","85.2","451","137","394","113",40.2,"23",8.2,5.8
"Maeda, Kenta","628317","280","18.3",38.9,"111.6","90.4","92.7","87.8","453","194","407","118",42.1,"23",8.2,5.4
"Henry, Tommy","674072","278","16.8",33.8,"115.1","87.9","91.9","84.8","493","178","405","90",32.4,"21",7.6,5.5
"Lively, Ben","594902","276","14.3",38.4,"113.2","89.1","92.4","86.1","439","176","400","100",36.2,"23",8.3,6
"Muller, Kyle","666205","274","12.8",34.7,"115.2","92.1","95","90.5","455","173","406","136",49.6,"30",10.9,8.1
"Paxton, James","572020","273","13.8",33,"112.5","89.3","93.2","86.8","418","164","390","109",39.9,"25",9.2,6.1
"Blach, Ty","621389","272","13.2",41.5,"114.3","90.1","93.8","86.8","468","184","410","118",43.4,"30",11,8.5
"Musgrove, Joe","605397","272","11.1",32.4,"111.9","87.5","90.8","85.3","474","154","398","91",33.5,"14",5.1,3.5
"Lambert, Peter","663567","271","14.6",32.1,"112.6","90.8","94.3","88.5","449","183","410","124",45.8,"30",11.1,8
"Bird, Jake","656234","270","5.3",33,"111.7","89.7","93.9","87","435","143","406","118",43.7,"22",8.1,5.8
"Hudson, Dakota","641712","269","4.6",30.9,"115.2","90.5","95.2","87.2","437","147","411","122",45.4,"24",8.9,6.8
"Barria, Jaime","642545","268","16.6",34,"114.6","87.6","92","83.6","444","184","402","91",34,"28",10.4,7.7
"Manoah, Alek","666201","268","16.3",33.6,"113.6","89.5","94.9","85.3","414","181","383","120",44.8,"24",9,5.8
"Anderson, Chase","502624","268","16.3",39.6,"111.9","87.4","90.9","82.9","451","188","406","85",31.7,"22",8.2,5.9
"Brito, Jhony","666745","268","14.1",30.6,"111.7","88.6","92.9","85.6","436","169","401","99",36.9,"24",9,6.5
"Falter, Bailey","663559","267","14.8",34.1,"118.2","89.6","94.1","87.1","438","168","401","105",39.3,"24",9,6.9
"King, Michael","650633","267","12.5",36.7,"113","86.8","91.4","82.5","423","162","403","89",33.3,"19",7.1,4.4
"Davies, Zach","605200","264","11",35.2,"112.9","89.7","93.4","87","450","166","404","112",42.4,"21",8,5.6
"Beck, Tristan","663941","263","14.9",32.3,"109.2","88.1","91.6","85.6","433","167","397","94",35.7,"20",7.6,5.6
"Sale, Chris","519242","263","15.6",33.5,"113.9","87.9","92.3","83.4","440","174","407","91",34.6,"22",8.4,5.2
"Wesneski, Hayden","669713","260","14.1",36.9,"112","88.7","93","85.5","444","172","398","99",38.1,"32",12.3,8.4
"Winckowski, Josh","670174","251","8.7",30.3,"113","89.4","92","88.5","445","138","391","103",41,"16",6.4,4.4
"Bielak, Brandon","656232","250","8.8",30,"115.6","90.5","94.4","88.2","454","149","408","121",48.4,"26",10.4,7.4
"Cabrera, Edward","665795","246","7.6",24,"113.8","87.6","93.3","84.7","432","137","410","87",35.4,"17",6.9,3.9
"Junis, Jakob","596001","243","13.1",32.9,"113.3","88.5","93.5","84.8","455","170","407","86",35.4,"20",8.2,5.4
"Woo, Bryan","693433","240","13.9",32.5,"115.6","87.4","90.7","85.7","448","165","390","81",33.8,"15",6.3,4
"Irvin, Cole","608344","240","12.2",39.6,"112.8","88.5","93.7","84.2","428","176","406","83",34.6,"26",10.8,7.7
"Manning, Matt","666159","239","16.9",33.5,"119.5","90.9","93.9","89.1","435","182","401","105",43.9,"26",10.9,8.2
"Ragans, Cole","666142","236","10.6",31.8,"113.6","87.8","91.4","84.3","428","157","399","87",36.9,"15",6.4,3.8
"Toussaint, Touki","657053","235","7",34,"111.9","89.1","93.8","85.7","457","153","408","93",39.6,"18",7.7,4.7
"Quintana, José","500779","234","11.9",36.8,"113","88.1","90.7","85.9","451","167","403","76",32.5,"12",5.1,3.8
"Pérez, Eury","691587","233","23.5",35.6,"113.2","89.8","94.1","83.2","443","201","397","94",40.3,"25",10.7,6.7
"Holton, Tyler","663947","231","12.2",35.1,"113.6","86.1","90.3","83","429","153","393","75",32.5,"16",6.9,4.9
"Stratton, Chris","608717","230","17.3",30.4,"114","89.7","92.6","88","423","177","398","90",39.1,"19",8.3,5.6
"Wilson, Bryse","669060","229","16.9",35.8,"109.9","88.6","91.9","85.5","418","182","403","82",35.8,"16",7,5.1
"Pallante, Andre","669467","226","-11.6",19,"112.5","89","94.7","87.5","424","77","411","94",41.6,"8",3.5,2.6
"Tonkin, Michael","543859","225","19.1",31.6,"113.9","89.8","93.6","86.5","483","176","406","90",40,"18",8,5.5
"Rogers, Tyler","643511","225","8.7",26.2,"113.2","84.4","88.5","82.4","441","131","403","62",27.6,"5",2.2,1.6
"Hoeing, Bryan","663773","224","10.5",35.3,"113.7","90.5","93.6","87.2","439","173","401","99",44.2,"21",9.4,6.9
"Williams, Gavin","668909","223","14.6",34.1,"112.1","88","92","84.5","425","176","394","86",38.6,"12",5.4,3.5
"Fujinami, Shintaro","660261","222","13.9",33.3,"115.9","90.4","93","89.1","432","171","394","99",44.6,"17",7.7,4.8
"Teheran, Julio","527054","221","14.7",39.4,"113.7","89.8","93","86.9","434","179","394","93",42.1,"22",10,7.6
"Clase, Emmanuel","661403","221","1.9",29.4,"109.6","88.4","91.6","87.3","432","128","392","83",37.6,"11",5,3.6
"Strahm, Matt","621381","219","19.8",35.2,"112.8","90.2","93.5","87.9","425","188","399","92",42,"18",8.2,5.1
"Whitlock, Garrett","676477","216","11.8",37.5,"112.8","90","92.5","88.9","448","164","396","92",42.6,"22",10.2,7.2
"Gibaut, Ian","664139","216","16.2",33.8,"109.2","86.7","90.9","82.9","424","171","392","69",31.9,"13",6,4.1
"Contreras, Roansy","672710","214","15.5",37.9,"110.9","90.5","94","87.4","430","184","388","96",44.9,"18",8.4,6
"Ramírez, Erasmo","541640","214","10",37.4,"113.1","89.7","93.3","86.1","441","171","407","93",43.5,"18",8.4,6.6
"Fried, Max","608331","211","4.8",23.7,"112.9","86.5","92.3","83.7","425","126","396","69",32.7,"8",3.8,2.6
"Suter, Brent","608718","209","11.9",28.7,"108","84","88.5","82.7","415","144","388","55",26.3,"7",3.3,2.4
"Marsh, Alec","679525","208","14.2",40.4,"111.8","89.7","93.9","84.1","456","193","404","87",41.8,"20",9.6,5.8
"Grove, Michael","675627","207","12.6",40.6,"113.1","90","94.7","85.4","433","175","407","87",42,"19",9.2,6.3
"Farmer, Buck","571656","206","19.8",27.7,"111.7","87.8","93.5","82.5","448","181","411","72",35,"18",8.7,5.8
"Foley, Jason","671345","205","3.7",29.3,"113.1","88.2","94.5","84.3","429","135","423","86",42,"9",4.4,3.3
"Lawrence, Justin","664875","205","7.8",32.2,"109.4","89.5","93.2","87","422","150","401","80",39,"11",5.4,3.4
"Boyd, Matthew","571510","203","17.6",32,"108.8","89.3","92.7","85.9","424","179","406","73",36,"17",8.4,5.6
"Urquidy, José","664353","203","17.4",37.9,"110.7","86.6","92.2","80.7","435","174","372","69",34,"18",8.9,6.5
"Cano, Yennier","666974","202","-2.5",30.2,"113.7","88.4","92.8","85.7","406","119","375","77",38.1,"11",5.4,3.9
"Santos, Gregory","666619","201","2.9",32.8,"111.2","88.9","91.9","86.4","411","132","376","70",34.8,"3",1.5,1
"Finnegan, Kyle","640448","200","9.4",33.5,"118.6","92.2","96.5","90.1","429","153","404","95",47.5,"17",8.5,5.9
"Morgan, Eli","669212","199","12.6",32.7,"112.6","86","93.7","78.8","442","163","403","64",32.3,"18",9,6
"Liberatore, Matthew","669461","199","12.1",35.7,"113.2","90.1","93.2","88.4","425","165","407","85",42.7,"17",8.5,6.2
"Topa, Justin","623437","197","2.6",26.9,"110.4","87.5","90.9","85.8","398","122","387","72",36.5,"6",3,2.2
"Harris, Hogan","663687","196","13.8",34.7,"112.3","90","94.5","87.2","472","172","408","88",44.9,"18",9.2,6.3
"Kelly, Kevin","687330","195","10.3",32.3,"110","87","91","85.4","398","143","385","64",32.8,"7",3.6,2.5
"Varland, Louie","686973","194","12.1",32,"113.6","91","95.2","87.1","461","176","413","85",43.8,"21",10.8,7.4
"Graterol, Brusdar","660813","194","1.9",24.2,"112.4","87","88.1","86.9","400","107","382","63",32.5,"9",4.6,3.5
"McHugh, Collin","543521","194","10.5",33,"111.7","88.6","92.8","85","441","155","415","69",35.6,"12",6.2,4.5
"Englert, Mason","669438","193","15.7",38.9,"109.9","91.4","94.2","88.6","424","182","391","86",44.6,"19",9.8,7.5
"Hernández, Carlos","672578","191","17.7",40.3,"110.5","90.2","93.1","86.2","438","199","402","85",44.5,"19",9.9,6.3
"Skubal, Tarik","669373","191","8.7",24.6,"110.2","88.5","94","86.4","454","132","394","77",40.3,"8",4.2,2.6
"Kluber, Corey","446372","190","19.4",40,"113.7","89","93.8","82.8","434","197","405","77",40.5,"23",12.1,8.9
"Rodón, Carlos","607074","189","22.1",37.6,"111.2","91.6","93.7","88.9","433","212","396","79",41.8,"23",12.2,8
"Stephan, Trevor","663986","188","14.1",33.5,"112.7","89.1","93.5","86.1","439","171","415","72",38.3,"16",8.5,5.4
"Thompson, Zack","668868","188","11.6",35.1,"112.5","90.3","94.8","87.7","415","163","391","82",43.6,"13",6.9,4.5
"López, Jorge","605347","187","9.4",36.9,"111.8","90.9","94.5","89","415","153","388","85",45.5,"12",6.4,4.5
"Payamps, Joel","606303","187","13.8",34.2,"110","87.8","91.3","86","431","153","397","63",33.7,"9",4.8,3.1
"Montero, Rafael","606160","187","11.1",33.7,"116.7","87.9","92.6","83.4","435","167","401","78",41.7,"17",9.1,5.7
"Burke, Brock","656271","187","15.8",31,"113.3","89.7","92.9","88.3","443","175","398","75",40.1,"16",8.6,6.4
"Pagán, Emilio","641941","186","19.9",33.9,"108.6","90.6","95.2","86.1","432","196","411","84",45.2,"14",7.5,5.1
"Kaprielian, James","621076","186","22.8",36,"110.9","89.6","92.3","87.2","441","193","405","72",38.7,"13",7,4.6
"Bickford, Phil","641360","185","22.3",34.6,"116.1","90.9","94.1","88","420","193","402","78",42.2,"19",10.3,6.3
"Banks, Tanner","621383","184","16.9",34.8,"109.7","90.3","93.1","88","432","186","399","68",37,"17",9.2,6.7
"García, Luis","472610","184","-1.1",27.2,"111","87.1","91.7","84.7","430","118","386","67",36.4,"9",4.9,3.4
"Weathers, Ryan","677960","184","16.2",33.7,"113.5","89.2","92.9","87.1","427","171","389","64",34.8,"14",7.6,5.4
